,company,title,salary,location,submit date,start date,year,salary_normalized,level,category,relevance,cpi_pct
13346,TESLA INC,ASSOCIATE DATA ANALYST,72500.0,"BUFFALO, NY",05/10/2022,10/01/2022,2022,76066.0,Junior,Software,Relevant,1.0491910269771574
13347,TESLA INC,ASSOCIATE DATA ANALYST,75000.0,"SPARKS, NV",02/23/2018,08/18/2018,2018,91663.0,Junior,Software,Relevant,1.2221762268491798
13348,TESLA INC,ASSOCIATE DATA ANALYST,75000.0,"FREMONT, CA",02/23/2018,08/18/2018,2018,91663.0,Junior,Software,Relevant,1.2221762268491798
13349,TESLA INC,ASSOCIATE DATA ENGINEER,104350.0,"FREMONT, CA",04/12/2023,04/12/2023,2023,104350.0,Junior,Software,Relevant,1.0
13350,TESLA INC,ASSOCIATE DATA ENGINEER,110000.0,"FREMONT, CA",05/03/2021,10/01/2021,2021,121518.0,Junior,Software,Relevant,1.104706635773598
13351,TESLA INC,ASSOCIATE DATA SCIENTIST,80750.0,"SPARKS, NV",03/02/2018,08/28/2018,2018,98691.0,Junior,Software,Relevant,1.2221762268491798
13352,TESLA INC,ASSOCIATE DIMENSIONAL ENGINEER,76500.0,"SPARKS, NV",02/26/2019,08/20/2019,2019,91408.0,Junior,Mechanical,Relevant,1.1948718547401682
13353,TESLA INC,ASSOCIATE DIMENSIONAL ENGINEER,84255.0,"FREMONT, CA",03/05/2018,09/04/2018,2018,102974.0,Junior,Mechanical,Relevant,1.2221762268491798
13354,TESLA INC,ASSOCIATE DIMENSIONAL ENGINEER,85000.0,"FREMONT, CA",03/13/2018,09/09/2018,2018,103885.0,Junior,Mechanical,Relevant,1.2221762268491798
13355,TESLA MOTORS INC,ASSOCIATE DIMENSIONAL ENGINEER,85000.0,"FREMONT, CA",03/01/2016,08/31/2016,2016,108102.0,Junior,Mechanical,Relevant,1.2717908148049968
13356,TESLA MOTORS INC,ASSOCIATE DIMENSIONAL ENGINEER,85000.0,"FREMONT, CA",03/01/2016,08/31/2016,2016,108102.0,Junior,Mechanical,Relevant,1.2717908148049968
13357,TESLA INC,ASSOCIATE DIMENSIONAL ENGINEER,89038.0,"FREMONT, CA",03/07/2017,09/02/2017,2017,110899.0,Junior,Mechanical,Relevant,1.2455217341922085
13358,TESLA INC,ASSOCIATE DIMENSIONAL ENGINEER,90000.0,"AUSTIN, TX",05/09/2023,10/01/2023,2023,90000.0,Junior,Mechanical,Relevant,1.0
13359,TESLA INC,ASSOCIATE ELECTRICAL DESIGN ENGINEER,81600.0,"SPARKS, NV",02/22/2019,08/17/2019,2019,97502.0,Junior,Electrical,Relevant,1.1948718547401682
13360,TESLA INC,ASSOCIATE ELECTRICAL ENGINEER,110000.0,"AUSTIN, TX",05/08/2023,10/01/2023,2023,110000.0,Junior,Electrical,Relevant,1.0
13361,TESLA INC,"ASSOCIATE ELECTRICAL ENGINEER, FACILITIES",105000.0,"AUSTIN, TX",07/11/2022,07/15/2022,2022,110165.0,Junior,Electrical,Relevant,1.0491910269771574
13362,TESLA INC,ASSOCIATE ELECTRONIC DESIGN ENGINEER,90000.0,"PALO ALTO, CA",04/13/2022,10/01/2022,2022,94427.0,Junior,Electrical,Relevant,1.0491910269771574
13363,TESLA INC,ASSOCIATE ENERGY SYSTEMS SUPPORT ENGINEER,82720.0,"FREMONT, CA",05/10/2022,10/01/2022,2022,86789.0,Junior,Electrical,Relevant,1.0491910269771574
13364,TESLA INC,ASSOCIATE ENERGY SYSTEMS SUPPORT ENGINEER,91000.0,"FREMONT, CA",05/10/2022,10/01/2022,2022,95476.0,Junior,Electrical,Relevant,1.0491910269771574
13365,TESLA MOTORS INC,ASSOCIATE ENGINEER - THERMAL SYSTEMS,84968.0,"PALO ALTO, CA",03/02/2016,08/31/2016,2016,108062.0,Junior,Safety/Thermal,Relevant,1.2717908148049968
13366,TESLA MOTORS INC,"ASSOCIATE ENGINEER, INTERIOR SYSTEMS",76274.0,"PALO ALTO, CA",02/29/2016,08/17/2016,2016,97005.0,Junior,Vehicle,Relevant,1.2717908148049968
13367,TESLA MOTORS INC,ASSOCIATE ENGINEER- VEHICLE PACKAGING & ERGONOMICS,80000.0,"HAWTHORNE, CA",02/16/2016,08/17/2016,2016,101743.0,Junior,Vehicle,Vehicle,1.2717908148049968
13368,TESLA INC,ASSOCIATE ENGINEERING MANAGER,149156.0,"FREMONT, CA",03/12/2018,09/08/2018,2018,182295.0,Manager,General,Relevant,1.2221762268491798
13369,TESLA INC,"ASSOCIATE ENGINEERING MANAGER, EXTERIOR SYSTEMS",133900.0,"FREMONT, CA",08/10/2018,09/24/2018,2018,163649.0,Manager,Vehicle,Relevant,1.2221762268491798
13370,TESLA MOTORS INC,"ASSOCIATE ENGINEERING MANAGER, INTERIORS",130395.0,"PALO ALTO, CA",07/30/2015,09/24/2015,2015,169276.0,Manager,Vehicle,Relevant,1.2981756685339816
13371,TESLA MOTORS INC,"ASSOCIATE ENGINEERING MANAGER, QUALITY",130000.0,"FREMONT, CA",10/20/2016,01/02/2017,2017,161918.0,Manager,Test/QA,Relevant,1.2455217341922085
13372,TESLA INC,ASSOCIATE ENVIRONMENTAL HEALTH AND SAFTEY SPECIALIST,88000.0,"FREMONT, CA",04/15/2022,10/01/2022,2022,92329.0,Junior,,Relevant,1.0491910269771574
13373,TESLA INC,ASSOCIATE EQUIPMENT DESIGN ENGINEER,85000.0,"SPARKS, NV",03/06/2018,09/03/2018,2018,103885.0,Junior,Mechanical,Relevant,1.2221762268491798
13374,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,73000.0,"SPARKS, NV",02/26/2019,08/19/2019,2019,87226.0,Junior,Mechanical,Relevant,1.1948718547401682
13375,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,73000.0,"SPARKS, NV",02/26/2019,08/19/2019,2019,87226.0,Junior,Mechanical,Relevant,1.1948718547401682
13376,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,75000.0,"SPARKS, NV",03/15/2019,08/20/2019,2019,89615.0,Junior,Mechanical,Relevant,1.1948718547401682
13377,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,75000.0,"SPARKS, NV",03/07/2019,08/20/2019,2019,89615.0,Junior,Mechanical,Relevant,1.1948718547401682
13378,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,77000.0,"SPARKS, NV",02/25/2019,08/25/2019,2019,92005.0,Junior,Mechanical,Relevant,1.1948718547401682
13379,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,77500.0,"SPARKS, NV",03/22/2019,09/21/2019,2019,92603.0,Junior,Mechanical,Relevant,1.1948718547401682
13380,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,77500.0,"SPARKS, NV",03/12/2019,09/11/2019,2019,92603.0,Junior,Mechanical,Relevant,1.1948718547401682
13381,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,77500.0,"SPARKS, NV",03/04/2019,08/31/2019,2019,92603.0,Junior,Mechanical,Relevant,1.1948718547401682
13382,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,77500.0,"SPARKS, NV",02/26/2019,08/19/2019,2019,92603.0,Junior,Mechanical,Relevant,1.1948718547401682
13383,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,77500.0,"SPARKS, NV",02/24/2018,08/18/2018,2018,94719.0,Junior,Mechanical,Relevant,1.2221762268491798
13384,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,78000.0,"SPARKS, NV",03/08/2017,09/04/2017,2017,97151.0,Junior,Mechanical,Relevant,1.2455217341922085
13385,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,78000.0,"SPARKS, NV",03/10/2018,09/05/2018,2018,95330.0,Junior,Mechanical,Relevant,1.2221762268491798
13386,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,78000.0,"SPARKS, NV",03/08/2018,04/16/2018,2018,95330.0,Junior,Mechanical,Relevant,1.2221762268491798
13387,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,80000.0,"SPARKS, NV",02/26/2019,08/15/2019,2019,95590.0,Junior,Mechanical,Relevant,1.1948718547401682
13388,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,80000.0,"SPARKS, NV",09/21/2018,10/01/2018,2018,97774.0,Junior,Mechanical,Relevant,1.2221762268491798
13389,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,85000.0,"FREMONT, CA",03/14/2017,09/13/2017,2017,105869.0,Junior,Mechanical,Relevant,1.2455217341922085
13390,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,85000.0,"FREMONT, CA",02/21/2018,08/15/2018,2018,103885.0,Junior,Mechanical,Relevant,1.2221762268491798
13391,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,85000.0,"FREMONT, CA",02/17/2017,04/10/2017,2017,105869.0,Junior,Mechanical,Relevant,1.2455217341922085
13392,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,85000.0,"FREMONT, CA",03/07/2018,08/09/2018,2018,103885.0,Junior,Mechanical,Relevant,1.2221762268491798
13393,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,85000.0,"FREMONT, CA",07/13/2017,08/07/2017,2017,105869.0,Junior,Mechanical,Relevant,1.2455217341922085
13394,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,86913.0,"FREMONT, CA",03/07/2018,08/09/2018,2018,106223.0,Junior,Mechanical,Relevant,1.2221762268491798
13395,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER,90000.0,"FREMONT, CA",03/14/2017,09/13/2017,2017,112097.0,Junior,Mechanical,Relevant,1.2455217341922085
13396,TESLA INC,ASSOCIATE EQUIPMENT ENGINEER ACTIONS,70000.0,"SPARKS, NV",02/15/2018,08/15/2018,2018,85552.0,Junior,Mechanical,Relevant,1.2221762268491798
13397,TESLA INC,ASSOCIATE FACTORY MODELING ENGINEER,80000.0,"SPARKS, NV",03/06/2018,09/03/2018,2018,97774.0,Junior,Software,Relevant,1.2221762268491798
13398,TESLA INC,ASSOCIATE FIRMWARE ENGINEER,66477.0,"SPARKS, NV",03/01/2019,08/30/2019,2019,79431.0,Junior,Electrical,Relevant,1.1948718547401682
13399,TESLA INC,ASSOCIATE FIRMWARE ENGINEER,88234.0,"FREMONT, CA",02/27/2018,08/26/2018,2018,107837.0,Junior,Electrical,Relevant,1.2221762268491798
13400,TESLA INC,ASSOCIATE FIRMWARE ENGINEER,90000.0,"FREMONT, CA",01/30/2018,07/29/2018,2018,109996.0,Junior,Electrical,Relevant,1.2221762268491798
13401,TESLA INC,ASSOCIATE FLEET ANALYST,68500.0,"AUSTIN, TX",04/28/2021,10/01/2021,2021,75672.0,Junior,,Relevant,1.104706635773598
13402,TESLA INC,ASSOCIATE FLEET ANALYST,68500.0,"IRVING, TX",05/10/2021,10/01/2021,2021,75672.0,Junior,,Relevant,1.104706635773598
13403,TESLA INC,ASSOCIATE FLEET ANALYST,70211.0,"AUSTIN, TX",09/30/2022,10/03/2022,2022,73665.0,Junior,,Relevant,1.0491910269771574
13404,TESLA INC,"ASSOCIATE GENERAL COUNSEL, LEGAL",230000.0,"PALO ALTO, CA",02/09/2017,03/01/2017,2017,286470.0,Junior,,Relevant,1.2455217341922085
13405,TESLA INC,"ASSOCIATE GENERAL COUNSEL, LEGAL",230000.0,"FREMONT, CA",03/01/2017,03/01/2017,2017,286470.0,Junior,,Relevant,1.2455217341922085
13406,TESLA MOTORS INC,"ASSOCIATE GENERAL COUNSEL, LEGAL",230000.0,"PALO ALTO, CA",10/20/2016,12/01/2016,2016,292512.0,Junior,,Relevant,1.2717908148049968
13407,TESLA INC,ASSOCIATE INDUSTRIAL DESIGNER,98325.0,"FREMONT, CA",03/08/2019,09/01/2019,2019,117486.0,Junior,Manufacturing,Relevant,1.1948718547401682
13408,TESLA MOTORS INC,ASSOCIATE INDUSTRIAL ENGINEER,72000.0,"FREMONT, CA",02/16/2016,08/17/2016,2016,91569.0,Junior,Manufacturing,Relevant,1.2717908148049968
13409,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,82000.0,"FREMONT, CA",03/06/2017,09/02/2017,2017,102133.0,Junior,Manufacturing,Relevant,1.2455217341922085
13410,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,82000.0,"SPARKS, NV",03/08/2018,09/05/2018,2018,100218.0,Junior,Manufacturing,Relevant,1.2221762268491798
13411,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,85000.0,"FREMONT, CA",03/07/2018,08/09/2018,2018,103885.0,Junior,Manufacturing,Relevant,1.2221762268491798
13412,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,85000.0,"FREMONT, CA",03/07/2018,08/09/2018,2018,103885.0,Junior,Manufacturing,Relevant,1.2221762268491798
13413,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,85000.0,"FREMONT, CA",03/06/2017,09/02/2017,2017,105869.0,Junior,Manufacturing,Relevant,1.2455217341922085
13414,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,85690.0,"FREMONT, CA",03/14/2017,09/05/2017,2017,106729.0,Junior,Manufacturing,Relevant,1.2455217341922085
13415,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,87000.0,"AUSTIN, TX",05/01/2023,10/01/2023,2023,87000.0,Junior,Manufacturing,Relevant,1.0
13416,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,90000.0,"FREMONT, CA",02/02/2018,08/02/2018,2018,109996.0,Junior,Manufacturing,Relevant,1.2221762268491798
13417,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,90000.0,"FREMONT, CA",03/22/2017,09/20/2017,2017,112097.0,Junior,Manufacturing,Relevant,1.2455217341922085
13418,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,90000.0,"RENO, NV",04/19/2022,10/01/2022,2022,94427.0,Junior,Manufacturing,Relevant,1.0491910269771574
13419,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,90000.0,"SPARKS, NV",04/28/2022,10/01/2022,2022,94427.0,Junior,Manufacturing,Relevant,1.0491910269771574
13420,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,90000.0,"RENO, NV",05/11/2022,10/01/2022,2022,94427.0,Junior,Manufacturing,Relevant,1.0491910269771574
13421,TESLA INC,ASSOCIATE INDUSTRIAL ENGINEER,98325.0,"FREMONT, CA",03/20/2019,09/01/2019,2019,117486.0,Junior,Manufacturing,Relevant,1.1948718547401682
13422,TESLA INC,"ASSOCIATE INDUSTRIAL ENGINEER, OPERATIONAL EXCELLENCE",88000.0,"FREMONT, CA",03/14/2017,09/01/2017,2017,109606.0,Junior,Battery General,Relevant,1.2455217341922085
13423,TESLA MOTORS INC,ASSOCIATE INTERIOR DESIGNER,65000.0,"HAWTHORNE, CA",02/16/2016,08/17/2016,2016,82666.0,Junior,Vehicle,Relevant,1.2717908148049968
13424,TESLA INC,ASSOCIATE INTERIOR DESIGNER,80000.0,"HAWTHORNE, CA",03/17/2017,09/14/2017,2017,99642.0,Junior,Vehicle,Relevant,1.2455217341922085
13425,TESLA INC,ASSOCIATE LAYOUT ENGINEER,85000.0,"FREMONT, CA",02/24/2018,08/18/2018,2018,103885.0,Junior,General,Relevant,1.2221762268491798
13426,TESLA INC,ASSOCIATE LAYOUT ENGINEER,87550.0,"FREMONT, CA",02/25/2019,08/25/2019,2019,104611.0,Junior,General,Relevant,1.1948718547401682
13427,TESLA INC,"ASSOCIATE LOGISTICS ANALYST, OUTBOUND LOGISTICS",75000.0,"FREMONT, CA",03/06/2019,08/28/2019,2019,89615.0,Junior,,Relevant,1.1948718547401682
13428,TESLA INC,ASSOCIATE MANAGER,144200.0,"FREMONT, CA",03/12/2018,09/08/2018,2018,176238.0,Manager,General,Relevant,1.2221762268491798
13429,TESLA INC,ASSOCIATE MANAGER - MATERIAL PLANNING,101000.0,"FREMONT, CA",12/06/2017,12/08/2017,2017,125798.0,Manager,General,Relevant,1.2455217341922085
13430,TESLA INC,ASSOCIATE MANAGER - SERVICE PROGRAMS,142800.0,"FREMONT, CA",10/13/2017,10/16/2017,2017,177861.0,Manager,General,Relevant,1.2455217341922085
13431,TESLA INC,ASSOCIATE MANAGER ENGINEERING,125000.0,"SPARKS, NV",07/16/2021,08/09/2021,2021,138088.0,Manager,General,Relevant,1.104706635773598
13432,TESLA INC,ASSOCIATE MANAGER ENGINEERING,129280.0,"AUSTIN, TX",03/22/2022,04/04/2022,2022,135639.0,Manager,General,Relevant,1.0491910269771574
13433,TESLA INC,ASSOCIATE MANAGER ENGINEERING,130000.0,"AUSTIN, TX",10/14/2021,11/15/2021,2021,143612.0,Manager,General,Relevant,1.104706635773598
13434,TESLA INC,ASSOCIATE MANAGER MANUFACTURING,130000.0,"FREMONT, CA",07/29/2022,08/11/2022,2022,136395.0,Manager,Manufacturing,Relevant,1.0491910269771574
13435,TESLA INC,ASSOCIATE MANAGER MANUFACTURING,130000.0,"FREMONT, CA",01/06/2023,01/16/2023,2023,130000.0,Manager,Manufacturing,Relevant,1.0
13436,TESLA INC,ASSOCIATE MANAGER MANUFACTURING ENGINEERING,125194.0,"AUSTIN, TX",12/16/2021,01/20/2022,2022,131352.0,Manager,Manufacturing,Relevant,1.0491910269771574
13437,TESLA INC,ASSOCIATE MANAGER MANUFACTURING ENGINEERING,141100.0,"AUSTIN, TX",03/02/2022,03/15/2022,2022,148041.0,Manager,Manufacturing,Relevant,1.0491910269771574
13438,TESLA INC,ASSOCIATE MANAGER MANUFACTURING ENGINEERING,162000.0,"FREMONT, CA",03/07/2023,03/20/2023,2023,162000.0,Manager,Manufacturing,Relevant,1.0
13439,TESLA INC,ASSOCIATE MANAGER MATERIALS,115461.0,"FREMONT, CA",03/21/2017,07/30/2017,2017,143809.0,Manager,Battery General,Relevant,1.2455217341922085
13440,TESLA INC,ASSOCIATE MANAGER MATERIALS,128000.0,"FREMONT, CA",04/16/2021,05/03/2021,2021,141402.0,Manager,Battery General,Relevant,1.104706635773598
13441,TESLA INC,ASSOCIATE MANAGER MATERIALS,130000.0,"FREMONT, CA",04/21/2021,05/10/2021,2021,143612.0,Manager,Battery General,Relevant,1.104706635773598
13442,TESLA INC,ASSOCIATE MANAGER MATERIALS,130000.0,"FREMONT, CA",08/03/2020,08/17/2020,2020,153246.0,Manager,Battery General,Relevant,1.178816311800794
13443,TESLA INC,ASSOCIATE MANAGER MATERIALS,138000.0,"FREMONT, CA",06/14/2023,06/27/2023,2023,138000.0,Manager,Battery General,Relevant,1.0
13444,TESLA MOTORS INC,"ASSOCIATE MANAGER MATERIALS, PRODUCTION CONTROL",100000.0,"FREMONT, CA",06/30/2016,07/01/2016,2016,127179.0,Manager,Battery General,Relevant,1.2717908148049968
13445,TESLA INC,ASSOCIATE MANAGER MODELING,156000.0,"HAWTHORNE, CA",06/07/2022,11/15/2022,2022,163674.0,Manager,Software,Relevant,1.0491910269771574
13446,TESLA INC,ASSOCIATE MANAGER OPERATIONS INTEGRATION,105000.0,"FREMONT, CA",05/02/2017,05/09/2017,2017,130780.0,Manager,General,Relevant,1.2455217341922085
13447,TESLA INC,ASSOCIATE MANAGER PROCESS ENGINEERING,122100.0,"SPARKS, NV",09/02/2020,10/01/2020,2020,143933.0,Manager,Manufacturing,Relevant,1.178816311800794
13448,TESLA INC,ASSOCIATE MANAGER PROCESS ENGINEERING,128000.0,"SPARKS, NV",03/30/2021,04/12/2021,2021,141402.0,Manager,Manufacturing,Relevant,1.104706635773598
13449,TESLA INC,ASSOCIATE MANAGER PROCESS ENGINEERING,128000.0,"SPARKS, NV",04/09/2021,05/03/2021,2021,141402.0,Manager,Manufacturing,Relevant,1.104706635773598
13450,TESLA INC,ASSOCIATE MANAGER PROCESS ENGINEERING,128775.0,"FREMONT, CA",06/02/2022,07/04/2022,2022,135110.0,Manager,Manufacturing,Relevant,1.0491910269771574
13451,TESLA INC,ASSOCIATE MANAGER PROCESS ENGINEERING,134000.0,"SPARKS, NV",01/11/2021,01/25/2021,2021,148031.0,Manager,Manufacturing,Relevant,1.104706635773598
13452,TESLA INC,ASSOCIATE MANAGER PROCESS ENGINEERING,135000.0,"FREMONT, CA",06/01/2021,06/02/2021,2021,149135.0,Manager,Manufacturing,Relevant,1.104706635773598
13453,TESLA INC,ASSOCIATE MANAGER PRODUCTION CONTROL,135000.0,"FREMONT, CA",01/04/2021,01/18/2021,2021,149135.0,Manager,Electrical,Relevant,1.104706635773598
13454,TESLA INC,ASSOCIATE MANAGER PRODUCTION CONTROL,143000.0,"FREMONT, CA",08/29/2022,09/06/2022,2022,150034.0,Manager,Electrical,Relevant,1.0491910269771574
13455,TESLA INC,ASSOCIATE MANAGER PRODUCTION LINE MAINTENANCE,116000.0,"GRAND RAPIDS, MI",04/14/2021,08/13/2021,2021,128146.0,Manager,General,Relevant,1.104706635773598
13456,TESLA INC,ASSOCIATE MANAGER PRODUCTION LINE MAINTENANCE,142514.0,"FREMONT, CA",02/22/2021,02/22/2021,2021,157436.0,Manager,General,Relevant,1.104706635773598
13457,TESLA INC,ASSOCIATE MANAGER PRODUCTION PLANNING,120750.0,"FREMONT, CA",05/02/2017,05/09/2017,2017,150397.0,Manager,General,Relevant,1.2455217341922085
13458,TESLA INC,ASSOCIATE MANAGER QA ENGINEERING,142000.0,"FREMONT, CA",08/06/2019,09/01/2019,2019,169672.0,Manager,Test/QA,Relevant,1.1948718547401682
13459,TESLA INC,ASSOCIATE MANAGER SALES ENGINEERING,126600.0,"FREMONT, CA",06/11/2019,06/19/2019,2019,151271.0,Manager,Business,Relevant,1.1948718547401682
13460,TESLA INC,ASSOCIATE MANAGER TECHNICAL PROGRAMS,150800.0,"FREMONT, CA",09/15/2020,09/28/2020,2020,177765.0,Manager,General,Relevant,1.178816311800794
13461,TESLA MOTORS INC,"ASSOCIATE MANAGER, CAE ENGINEERING",130395.0,"PALO ALTO, CA",06/30/2016,07/01/2016,2016,165835.0,Manager,Mechanical,Relevant,1.2717908148049968
13462,TESLA INC,"ASSOCIATE MANAGER, CONTROLS ENGINEERING",115000.0,"FREMONT, CA",01/17/2020,04/15/2020,2020,135564.0,Manager,Electrical,Relevant,1.178816311800794
13463,TESLA INC,"ASSOCIATE MANAGER, CONTROLS ENGINEERING",115086.0,"FREMONT, CA",01/06/2020,01/06/2020,2020,135665.0,Manager,Electrical,Relevant,1.178816311800794
13464,TESLA INC,"ASSOCIATE MANAGER, CONTROLS ENGINEERING - GA",135000.0,"FREMONT, CA",02/27/2019,08/25/2019,2019,161308.0,Manager,Electrical,Relevant,1.1948718547401682
13465,TESLA MOTORS INC,"ASSOCIATE MANAGER, DIMENSIONAL ENGINEERING",140000.0,"PALO ALTO, CA",12/07/2016,12/13/2016,2016,178051.0,Manager,Mechanical,Relevant,1.2717908148049968
13466,TESLA INC,"ASSOCIATE MANAGER, ENGINEERING",100940.0,"BUFFALO, NY",07/01/2020,07/01/2020,2020,118990.0,Manager,General,Relevant,1.178816311800794
13467,TESLA INC,"ASSOCIATE MANAGER, ENGINEERING",109928.0,"ROSEVILLE, CA",07/21/2020,11/15/2020,2020,129585.0,Manager,General,Relevant,1.178816311800794
13468,TESLA INC,"ASSOCIATE MANAGER, ENGINEERING",135400.0,"SPARKS, NV",05/12/2022,10/01/2022,2022,142060.0,Manager,General,Relevant,1.0491910269771574
13469,TESLA INC,"ASSOCIATE MANAGER, ENGINEERING PAINT",114779.0,"FREMONT, CA",09/06/2017,10/01/2017,2017,142960.0,Manager,Manufacturing,Relevant,1.2455217341922085
13470,TESLA INC,"ASSOCIATE MANAGER, FASTENER DESIGN",141525.0,"FREMONT, CA",01/17/2019,07/17/2019,2019,169104.0,Manager,General,Relevant,1.1948718547401682
13471,TESLA INC,"ASSOCIATE MANAGER, MANUFACTURING",135000.0,"FREMONT, CA",01/15/2021,02/01/2021,2021,149135.0,Manager,Manufacturing,Relevant,1.104706635773598
13472,TESLA INC,"ASSOCIATE MANAGER, MANUFACTURING ENGINEERING",148500.0,"FREMONT, CA",06/22/2021,07/05/2021,2021,164049.0,Manager,Manufacturing,Relevant,1.104706635773598
13473,TESLA INC,"ASSOCIATE MANAGER, MANUFACTURING ENGINEERING",150000.0,"AUSTIN, TX",05/12/2023,05/24/2023,2023,150000.0,Manager,Manufacturing,Relevant,1.0
13474,TESLA INC,"ASSOCIATE MANAGER, MANUFACTURING ENGINEERING",152000.0,"AUSTIN, TX",06/28/2022,08/15/2022,2022,159477.0,Manager,Manufacturing,Relevant,1.0491910269771574
13475,TESLA INC,"ASSOCIATE MANAGER, MANUFACTURING ENGINEERING",153920.0,"AUSTIN, TX",04/27/2023,10/01/2023,2023,153920.0,Manager,Manufacturing,Relevant,1.0
13476,TESLA INC,"ASSOCIATE MANAGER, MATERIAL PLANNING",107500.0,"FREMONT, CA",10/04/2018,10/12/2018,2018,131384.0,Manager,General,Relevant,1.2221762268491798
13477,TESLA INC,"ASSOCIATE MANAGER, MATERIAL PLANNING",114400.0,"FREMONT, CA",02/09/2018,08/11/2018,2018,139817.0,Manager,General,Relevant,1.2221762268491798
13478,TESLA INC,"ASSOCIATE MANAGER, MATERIAL PLANNING",120000.0,"FREMONT, CA",03/03/2020,09/02/2020,2020,141458.0,Manager,General,Relevant,1.178816311800794
13479,TESLA INC,"ASSOCIATE MANAGER, MATERIALS",108000.0,"FREMONT, CA",06/17/2020,06/17/2020,2020,127312.0,Manager,Battery General,Relevant,1.178816311800794
13480,TESLA INC,"ASSOCIATE MANAGER, MATERIALS",109300.0,"FREMONT, CA",02/04/2020,02/04/2020,2020,128845.0,Manager,Battery General,Relevant,1.178816311800794
13481,TESLA INC,"ASSOCIATE MANAGER, MATERIALS",129363.0,"FREMONT, CA",03/01/2022,03/10/2022,2022,135726.0,Manager,Battery General,Relevant,1.0491910269771574
13482,TESLA INC,"ASSOCIATE MANAGER, MATERIALS",138000.0,"FREMONT, CA",08/09/2021,08/23/2021,2021,152450.0,Manager,Battery General,Relevant,1.104706635773598
13483,TESLA MOTORS INC,"ASSOCIATE MANAGER, MATERIALS TEST",85205.0,"FREMONT, CA",03/28/2016,09/22/2016,2016,108363.0,Manager,Battery General,Relevant,1.2717908148049968
13484,TESLA INC,"ASSOCIATE MANAGER, MECHANICAL DESIGN ENGINEERING",130062.0,"PALO ALTO, CA",03/06/2017,09/02/2017,2017,161995.0,Manager,Mechanical,Relevant,1.2455217341922085
13485,TESLA INC,"ASSOCIATE MANAGER, MECHANICAL DESIGN ENGINEERING",150000.0,"FREMONT, CA",04/29/2021,10/01/2021,2021,165706.0,Manager,Mechanical,Relevant,1.104706635773598
13486,TESLA MOTORS INC,"ASSOCIATE MANAGER, MECHANICAL DESIGN ENGINEERING, QUALITY",130000.0,"FREMONT, CA",12/06/2016,12/12/2016,2016,165333.0,Manager,Test/QA,Relevant,1.2717908148049968
13487,TESLA INC,"ASSOCIATE MANAGER, MODELING",150001.0,"HAWTHORNE, CA",08/11/2020,11/15/2020,2020,176824.0,Manager,Software,Relevant,1.178816311800794
13488,TESLA MOTORS INC,"ASSOCIATE MANAGER, MODELING, DESIGN & STYLING",120000.0,"HAWTHORNE, CA",03/06/2015,09/01/2015,2015,155781.0,Manager,Software,Relevant,1.2981756685339816
13489,TESLA MOTORS INC,"ASSOCIATE MANAGER, MODELING, DESIGN & STYLING",120000.0,"HAWTHORNE, CA",06/17/2015,11/15/2015,2015,155781.0,Manager,Software,Relevant,1.2981756685339816
13490,TESLA INC,"ASSOCIATE MANAGER, NPI GENERAL ASSEMBLY - MODEL S X",135000.0,"FREMONT, CA",06/08/2018,09/02/2018,2018,164994.0,Manager,Software,Relevant,1.2221762268491798
